TOPIC,SUBTOPIC,SUBTOPIC_ID,TAXONOMY,TAXONOMY_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,NESTING_LABEL,NESTING_LABEL_ID,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: 65 years and older,19,19,Other government coverage,70,70,,,"Percent of population, crude",1,2024,,97.9,,96.7,98.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA09,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: 65 years and older,19,19,Uninsured,71,71,,,"Percent of population, crude",1,2019,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA09,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: 65 years and older,19,19,Uninsured,71,71,,,"Percent of population, crude",1,2020,,67.8,,52.8,80.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA09,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: 65 years and older,19,19,Uninsured,71,71,,,"Percent of population, crude",1,2021,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA09,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: 65 years and older,19,19,Uninsured,71,71,,,"Percent of population, crude",1,2022,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA09,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: 65 years and older,19,19,Uninsured,71,71,,,"Percent of population, crude",1,2023,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA09,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: 65 years and older,19,19,Uninsured,71,71,,,"Percent of population, crude",1,2024,,,,,,*,"NA_NHISA14,NT_NHISA00,NT_NHISA999,FN_NHISA09,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Private,72,72,,,"Percent of population, crude",1,2019,,90.4,,89.8,91,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Private,72,72,,,"Percent of population, crude",1,2020,,90.4,,89.7,91,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Private,72,72,,,"Percent of population, crude",1,2021,,89.7,,89.1,90.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Private,72,72,,,"Percent of population, crude",1,2022,,89.5,,88.8,90.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Private,72,72,,,"Percent of population, crude",1,2023,,88.7,,88,89.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Private,72,72,,,"Percent of population, crude",1,2024,,90.1,,89.5,90.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Medicaid or other state programs,73,73,,,"Percent of population, crude",1,2019,,86.8,,85.2,88.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Medicaid or other state programs,73,73,,,"Percent of population, crude",1,2020,,88.6,,86.6,90.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Medicaid or other state programs,73,73,,,"Percent of population, crude",1,2021,,88,,86.3,89.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Medicaid or other state programs,73,73,,,"Percent of population, crude",1,2022,,87.5,,85.9,88.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Medicaid or other state programs,73,73,,,"Percent of population, crude",1,2023,,88.1,,86.6,89.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Medicaid or other state programs,73,73,,,"Percent of population, crude",1,2024,,88.6,,87.1,90,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Other government coverage,74,74,,,"Percent of population, crude",1,2019,,92.4,,90.4,94.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Other government coverage,74,74,,,"Percent of population, crude",1,2020,,93.2,,90.7,95.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Other government coverage,74,74,,,"Percent of population, crude",1,2021,,93,,90.5,95,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Other government coverage,74,74,,,"Percent of population, crude",1,2022,,91.9,,89.5,93.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Other government coverage,74,74,,,"Percent of population, crude",1,2023,,91.9,,89.3,94.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Other government coverage,74,74,,,"Percent of population, crude",1,2024,,92.9,,90.4,95,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Uninsured,75,75,,,"Percent of population, crude",1,2019,,59.2,,57,61.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Uninsured,75,75,,,"Percent of population, crude",1,2020,,62.8,,60.1,65.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Uninsured,75,75,,,"Percent of population, crude",1,2021,,59.1,,56.6,61.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Uninsured,75,75,,,"Percent of population, crude",1,2022,,56.9,,54.2,59.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Uninsured,75,75,,,"Percent of population, crude",1,2023,,57.2,,54.6,59.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Health insurance coverage: Younger than 65 years,20,20,Uninsured,75,75,,,"Percent of population, crude",1,2024,,59.3,,56.6,61.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA08,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,<100% FPL,76,76,,,"Percent of population, crude",1,2019,,79.8,,77.7,81.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,<100% FPL,76,76,,,"Percent of population, crude",1,2020,,81.9,,79.5,84,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,<100% FPL,76,76,,,"Percent of population, crude",1,2021,,81.5,,79.4,83.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,<100% FPL,76,76,,,"Percent of population, crude",1,2022,,80.2,,78.1,82.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,<100% FPL,76,76,,,"Percent of population, crude",1,2023,,81.1,,79.1,83.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,<100% FPL,76,76,,,"Percent of population, crude",1,2024,,81.6,,79.7,83.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,100% to <200% FPL,77,77,,,"Percent of population, crude",1,2019,,82.7,,81.3,84,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,100% to <200% FPL,77,77,,,"Percent of population, crude",1,2020,,84.8,,83.3,86.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,100% to <200% FPL,77,77,,,"Percent of population, crude",1,2021,,84.1,,82.5,85.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,100% to <200% FPL,77,77,,,"Percent of population, crude",1,2022,,82.6,,80.9,84.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,100% to <200% FPL,77,77,,,"Percent of population, crude",1,2023,,83.3,,81.8,84.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,100% to <200% FPL,77,77,,,"Percent of population, crude",1,2024,,84.3,,82.9,85.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,≥200% FPL,78,78,,,"Percent of population, crude",1,2019,,90.4,,89.8,90.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,≥200% FPL,78,78,,,"Percent of population, crude",1,2020,,90.5,,89.9,91.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,≥200% FPL,78,78,,,"Percent of population, crude",1,2021,,90,,89.4,90.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,≥200% FPL,78,78,,,"Percent of population, crude",1,2022,,89.9,,89.2,90.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,≥200% FPL,78,78,,,"Percent of population, crude",1,2023,,89.6,,89,90.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Has a usual place of care among adults,,,Healthcare access and quality,150,Socioeconomic Characteristic,3,Poverty level,21,21,≥200% FPL,78,78,,,"Percent of population, crude",1,2024,,90.5,,90,91,,"NT_NHISA00,NT_NHISA999,FN_NHISA11,FN_NHISA56,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Total,0,Total,1,1,18 years and older,1,1,,,"Percent of population, crude",1,2019,,3.1,,2.9,3.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Total,0,Total,1,1,18 years and older,1,1,,,"Percent of population, crude",1,2020,,3,,2.8,3.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Total,0,Total,1,1,18 years and older,1,1,,,"Percent of population, crude",1,2021,,3,,2.8,3.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Total,0,Total,1,1,18 years and older,1,1,,,"Percent of population, crude",1,2022,,3,,2.7,3.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Total,0,Total,1,1,18 years and older,1,1,,,"Percent of population, crude",1,2023,,3,,2.8,3.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Total,0,Total,1,1,18 years and older,1,1,,,"Percent of population, crude",1,2024,,3,,2.8,3.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,18-34 years,2,2,,,"Percent of population, crude",1,2019,,0.1,,0,0.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,18-34 years,2,2,,,"Percent of population, crude",1,2020,,0.1,,0,0.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,18-34 years,2,2,,,"Percent of population, crude",1,2021,,0.4,,0.3,0.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,18-34 years,2,2,,,"Percent of population, crude",1,2022,,0.2,,0.1,0.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,18-34 years,2,2,,,"Percent of population, crude",1,2023,,0.2,,0.1,0.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,18-34 years,2,2,,,"Percent of population, crude",1,2024,,0.3,,0.2,0.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,35-49 years,3,3,,,"Percent of population, crude",1,2019,,0.8,,0.6,1.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,35-49 years,3,3,,,"Percent of population, crude",1,2020,,0.9,,0.7,1.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,35-49 years,3,3,,,"Percent of population, crude",1,2021,,0.8,,0.5,1,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,35-49 years,3,3,,,"Percent of population, crude",1,2022,,0.9,,0.6,1.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,35-49 years,3,3,,,"Percent of population, crude",1,2023,,1.2,,0.9,1.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,35-49 years,3,3,,,"Percent of population, crude",1,2024,,0.9,,0.7,1.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
Heart attack/myocardial infarction,,,Cardiovascular diseases,60,Demographic Characteristic,1,Age groups with 65 years and older,2,2,50-64 years,4,4,,,"Percent of population, crude",1,2019,,3.9,,3.5,4.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA20,SC_NHISA00"
